countryName,eprtrSectorName,EPRTRAnnexIMainActivityLabel,FacilityInspireID,facilityName,City,pollutant,min_temp,DAY WITH FOGS,EPRTRSectorCode
31,8,35,5834,7125,372,1,22.59986042248727,3,5
31,1,6,5776,3595,2675,1,15.658376645356253,15,5
15,2,64,3379,45,775,0,16.489157937444148,2,5
5,2,64,551,7136,2147,0,3.9089345716911033,2,5
31,8,58,5868,5070,472,0,11.052363314482657,10,5
31,6,25,2832,4534,1690,0,22.03734050577579,9,5
20,2,64,4256,4845,1893,0,21.01473961167143,2,5
31,2,64,6006,7172,4240,2,14.934036964028731,4,5
1,1,6,6383,7057,244,0,15.43315089246269,1,5
9,8,55,2623,4738,934,2,22.907131306233254,0,5
10,0,66,807,6937,4990,1,6.868498190573263,2,5
5,2,64,547,2646,1280,1,8.648405628690556,2,5
28,8,58,1346,7485,3820,2,23.16679842174744,0,5
14,8,35,3226,2255,1249,1,11.524403357495604,2,5
10,2,64,6529,3387,3413,1,19.961357981132803,1,5
28,6,25,1660,2846,3869,0,11.574277019203471,0,5
22,4,69,4432,3969,3701,2,11.682034745726108,0,5
31,8,58,6018,767,897,0,13.686819726566185,3,5
6,8,58,976,2893,1503,2,14.795575501382638,0,5
22,2,64,4781,831,3446,1,11.190117858783914,1,5
8,6,25,6248,4641,2265,0,20.437099739841614,2,5
1,4,42,172,2002,3963,0,17.303746737989734,2,5
15,7,53,3407,32,885,0,5.558847474455369,0,5
22,2,64,4576,2625,1370,1,15.233855686310037,2,5
30,1,57,328,1997,4185,1,21.890934917551952,2,5
1,2,60,6408,7060,244,0,16.074808736366283,0,5
22,2,64,4716,7237,1750,1,18.401391004437595,1,5
15,2,64,3371,7024,3510,0,17.16002094641567,0,5
22,2,64,4837,6421,982,1,11.454148708357572,1,5
6,8,58,948,3442,1942,1,8.689422190445146,2,5
10,2,64,804,5494,2501,1,4.522144989143148,0,5
14,8,33,3217,2174,1095,2,9.23470326232022,2,5
22,4,69,4806,5301,3719,2,22.14650989883622,0,5
10,2,64,6981,4528,1835,0,8.421229420728647,2,5
10,2,21,6935,473,619,0,16.61065675329231,2,5
28,2,64,1663,5801,2588,0,7.502025861844191,1,5
10,2,64,6828,6793,1277,0,19.49655284664798,2,5
31,4,42,2919,758,3694,0,14.679467629735132,13,5
10,8,35,6771,4024,4868,1,7.752353439744309,0,5
15,8,58,3750,1935,4356,2,11.152302403595192,1,5
9,0,66,2445,6049,2302,2,6.442428827670588,2,5
8,6,26,6246,6866,4305,1,18.536926730814194,2,5
31,6,25,6197,2596,1116,0,14.897940689493238,15,5
14,3,36,3177,2227,1095,2,2.1979770498633364,0,5
28,4,51,1524,1963,464,1,3.5995455095309064,2,5
15,8,58,3649,1934,887,2,12.956201015774932,0,5
9,2,60,2502,5406,2760,0,20.454402444233924,1,5
22,1,19,4444,203,4961,1,21.75497724892508,1,5
10,2,64,6900,5656,2276,0,20.491089763443785,1,5
31,2,64,5527,1577,8,1,12.216528518895956,16,5
3,2,64,2982,6974,4983,0,10.075271699043984,2,5
5,2,60,440,5592,2522,0,2.1067587731199664,0,5
28,4,49,1138,4162,2897,1,6.467150119988447,0,5
28,2,60,1254,5472,762,1,13.23431351912688,2,5
10,7,44,7075,6446,4064,0,23.707768983622262,1,5
15,8,35,3398,3762,4623,1,11.509874172713376,1,5
31,8,58,5941,4347,4941,2,4.4573889180711,14,5
10,4,51,6871,3961,4949,1,12.37234853606648,2,5
22,8,58,4728,5622,2290,2,6.16434989341972,0,5
28,2,64,1636,1067,830,0,21.20237784174426,1,5
1,0,66,6438,7014,4493,0,19.724327394908343,0,5
0,2,64,95,2716,3656,0,10.66190212784555,0,5
15,4,49,3333,1023,3561,0,11.299375762118364,0,5
29,6,26,5364,3247,1632,1,15.010293429779704,2,5
23,8,58,4871,1345,4749,2,19.439790535741142,0,5
5,2,64,516,1685,3434,0,4.640680834207615,0,5
30,1,57,368,4227,4795,1,21.20184228502233,1,5
9,2,64,2477,4189,2634,0,14.51070586218136,0,5
10,0,67,7148,5244,2279,1,4.227614359139622,1,5
9,1,14,2458,4717,2634,0,12.43783160671956,2,5
23,4,42,4895,1324,2817,1,12.88855721600188,2,5
23,8,58,4972,1250,791,2,15.158158616559067,1,5
10,4,42,6591,7597,3011,0,13.825049501016371,1,5
10,1,6,6928,743,4883,0,13.707320370537271,1,5
10,2,64,6989,6332,1901,1,18.678971699998957,1,5
9,2,60,2412,5104,1152,1,13.864850808684164,2,5
9,1,12,2276,6988,2378,1,8.295364395494001,1,5
9,8,35,2520,1550,4386,1,9.607494033046564,2,5
10,8,35,6866,7118,4212,0,2.0823117185553968,0,5
28,8,58,1248,7491,303,2,5.28011960984475,1,5
9,2,64,2571,5487,832,0,15.083628121171898,0,5
9,2,64,2356,999,1332,1,7.77482571096048,2,5
9,8,58,2422,6430,2411,2,4.391303186694128,2,5
28,4,40,1191,624,203,0,16.826481043543104,1,5
20,2,64,4296,2770,618,1,10.628778923867838,0,5
23,2,64,4866,1636,3469,1,12.55886632150325,2,5
10,5,56,6670,4993,3734,0,16.29675190344333,2,5
10,2,64,7022,4995,4882,0,11.657743819798194,1,5
10,7,22,6729,2793,4250,1,3.43564042368467,0,5
22,4,69,4433,4045,3701,2,9.278320500314724,2,5
24,8,58,5051,5848,3176,2,13.375928887836883,0,5
28,4,42,1209,7458,469,0,13.281146371288978,2,5
14,3,36,3105,4663,1095,2,6.30951822490205,0,5
5,2,64,590,442,5001,1,23.43938498704666,0,5
28,3,37,1417,3085,41,2,12.10520159480722,2,5
8,2,64,6350,4038,2214,1,12.499845653221382,1,5
9,4,42,2318,4931,4632,0,17.035503048504015,0,5
23,4,42,4922,1268,2627,0,17.170065476119987,1,5
29,6,26,5418,6010,3273,1,15.686472457887737,1,5
28,8,35,1128,7023,3216,0,23.50794960056777,2,5
10,1,5,6887,6716,3649,0,17.68638024005036,2,5
28,8,58,1134,1880,552,2,9.541130577267552,0,5
8,2,64,6257,7222,2989,0,16.00974190271415,0,5
9,1,12,2239,1516,4712,0,8.133742258908413,0,5
30,5,56,413,3263,5007,0,14.74978500805593,1,5
10,4,69,6854,5423,1412,2,12.771353296922555,0,5
31,4,42,6078,2686,1198,0,19.698117545915363,5,5
21,8,35,4400,3465,2570,0,9.544281856693054,0,5
8,2,64,6356,3970,2452,1,15.713684148989376,1,5
31,8,58,5895,1409,3960,2,18.699079386978067,13,5
9,8,58,2091,6061,3781,2,3.26419027143403,2,5
0,2,60,20,4940,4126,0,1.5955070067172403,0,5
24,2,64,5021,5916,1556,0,13.18376361085076,0,5
9,6,26,1970,2840,3759,0,21.00917161588631,0,5
20,2,60,4189,2760,618,2,21.36138428363105,0,5
31,2,64,5554,3873,8,1,19.68842520319595,16,5
28,2,64,1335,1103,2050,1,5.080402357368897,0,5
24,2,64,5022,6686,2869,0,16.088863930400443,0,5
23,8,58,4887,1248,3526,2,5.81067238606596,2,5
10,2,64,7018,6834,2580,0,13.740556898516704,0,5
28,2,64,1509,2452,762,1,20.430607979826966,2,5
8,6,26,6228,6862,1882,0,13.265830756669803,1,5
28,2,64,1755,1075,508,0,11.517709144128176,0,5
9,8,35,2527,278,824,1,17.052503677341175,2,5
29,2,64,5304,7647,1409,0,17.247604906249343,1,5
22,4,69,4810,5302,3701,2,7.374990023431398,1,5
15,2,64,4012,3753,3260,0,21.72557719154664,2,5
3,2,64,2983,2386,4983,0,9.984347907961832,2,5
22,8,58,4812,7833,1657,2,22.548643545980127,2,5
28,8,34,1825,5099,4674,0,6.129974586497911,0,5
29,6,26,5323,6346,2987,0,7.033246830968435,2,5
5,1,10,563,859,3190,1,12.504190974351918,1,5
31,8,58,5997,5275,313,2,18.84578754376681,19,5
1,4,52,170,4212,2621,0,16.204914743814562,0,5
15,2,64,3764,6182,2660,2,12.345746553164696,1,5
14,8,33,3223,2570,1650,2,19.451575344673135,0,5
9,2,64,2535,1505,3779,1,5.666631022432176,1,5
31,8,35,6206,2298,3007,1,8.70875531161009,6,5
28,2,64,1926,3516,778,0,19.723184039069213,0,5
15,2,64,4013,7393,1635,0,12.694042879800548,0,5
10,2,64,7090,4101,4821,0,12.236912327543342,0,5
14,8,33,3181,724,1095,2,20.57417038089344,0,5
14,3,36,3171,4674,1005,2,7.110707070574712,0,5
8,8,58,6319,4867,3072,2,14.902683974590984,0,5
28,4,40,1185,334,1043,0,12.655995611809573,0,5
28,4,49,1317,2997,3562,0,11.3809474219219,1,5
28,8,58,1322,1400,1581,0,13.664482092198767,2,5
15,2,64,4040,1136,3323,0,11.741880865135132,1,5
31,2,64,5526,1576,8,0,11.467920691443148,1,5
28,4,49,1872,3012,4407,1,13.63878516037677,2,5
23,8,58,4883,1337,3874,2,5.32814533271946,1,5
10,7,27,7017,560,2580,1,19.01735478529657,1,5
28,3,36,1352,3094,4778,2,3.8927650120155777,2,5
29,2,64,5437,2853,2966,1,12.584289518793415,0,5
11,2,64,1076,5134,3988,0,17.2870374668052,1,5
8,8,58,6312,3879,2265,2,2.570586244970356,2,5
29,4,50,5381,4818,2273,1,18.64252722592447,2,5
28,4,49,1494,4201,1329,1,11.282054361386392,1,5
15,2,64,3933,366,20,0,16.649386792294088,1,5
1,7,47,6409,7285,244,0,14.418940705079448,2,5
15,4,49,4035,1620,3897,1,9.669771330464837,1,5
24,3,36,5155,5898,4101,2,17.91214785879331,2,5
31,2,60,6183,6575,3407,2,19.453926756345496,1,5
9,8,35,2272,4950,3764,1,17.175971460452256,0,5
8,8,58,6318,5072,3047,2,14.280951224843587,1,5
31,2,64,5568,4801,8,0,21.02260937100132,16,5
10,8,35,6532,2375,1406,1,17.231104538151286,2,5
15,3,36,3903,306,942,2,17.089762777801067,2,5
24,2,64,5020,6359,4538,1,23.738062546013182,0,5
24,2,64,5027,5886,4496,0,17.849641422909205,2,5
31,2,64,5584,7186,8,0,14.04242697675799,5,5
1,2,60,147,202,244,0,11.981592023574272,1,5
20,2,64,4246,2483,615,1,16.173056770980338,1,5
10,4,49,6692,7819,1741,0,3.331879650261756,2,5
31,8,58,5865,895,971,2,2.7806465524820005,7,5
5,2,64,589,7143,3195,0,5.458543737363849,2,5
31,0,66,6195,3172,1683,2,19.551287289423684,15,5
15,8,35,3530,3755,4430,1,19.52783662627065,2,5
11,2,64,1056,5140,22,0,18.341181580031797,1,5
8,2,64,6370,450,2074,0,13.889505696379498,2,5
15,8,58,3268,2192,4726,2,21.11824214957728,0,5
10,8,35,6757,2372,4131,0,10.368634286545568,0,5
9,2,64,2691,1677,4731,1,10.923714275686075,2,5
10,2,64,801,3782,2501,0,5.594625408816736,2,5
22,4,61,4727,7885,4462,1,8.394221956745415,2,5
24,8,58,5200,1864,465,2,18.31467335107931,1,5
15,8,58,3295,1909,3884,2,17.825569625492633,0,5
31,2,64,5671,4723,377,0,10.00821428913075,10,5
22,2,64,4716,7237,1750,1,19.22239724237304,2,5
28,2,60,1239,5456,3364,1,18.009434314761517,0,5
28,2,64,1697,1542,3984,0,10.85813741325832,0,5
4,3,36,430,5192,2351,2,12.153218532955211,2,5
14,2,64,3138,2583,3155,1,12.499789571174096,1,5
15,8,58,3791,1597,3935,2,20.73769229880153,1,5
31,2,64,5559,4381,8,1,4.833567809115289,5,5
10,8,58,792,7811,4262,2,11.977108057633211,1,5
9,8,58,2490,3496,1490,2,7.085561584904092,0,5
15,8,55,3752,6976,2645,0,5.077187898152193,0,5
15,2,64,3616,5755,1447,0,12.774990125494153,1,5
9,6,26,2409,6176,370,1,13.750444346124466,0,5
29,6,26,5418,6010,3273,1,18.74707693264101,1,5
31,7,53,6011,5702,3589,0,13.181251121471464,11,5
23,2,64,4942,1266,1500,0,20.653662743457225,2,5
6,2,64,964,3449,3690,0,9.13660197355994,2,5
10,8,35,6902,287,2276,1,21.72210135077576,1,5
15,2,64,3261,7024,886,0,10.935829721163955,1,5
28,8,58,1232,1889,1016,2,17.200082157588636,2,5
30,6,25,367,6423,2849,0,19.4097643277954,1,5
5,2,64,539,7654,3507,1,5.487155180628789,1,5
22,2,64,4736,2642,2221,0,5.94738800737553,1,5
10,0,66,6856,1583,2247,1,5.906999242642291,2,5
31,8,58,5907,4836,2513,2,14.547666111839872,3,5
8,8,58,6336,5699,3458,2,10.6393934161997,2,5
14,8,58,3191,3993,4862,2,4.481962965063143,1,5
31,2,64,5621,3176,3903,1,13.10057598193645,11,5
22,2,64,4519,6924,2219,0,14.89294256886469,1,5
23,8,70,4927,1294,4413,1,9.024037705611192,0,5
15,4,49,3767,3825,3811,0,14.37577041236018,1,5
14,8,33,3203,720,3687,2,6.0988493603882965,2,5
15,3,36,3599,6226,3575,2,11.022242218675068,0,5
9,1,14,2463,7337,355,1,10.979692184964978,0,5
5,2,64,457,7155,639,1,20.347509415330062,1,5
9,2,64,2694,1508,112,0,8.778956858112785,1,5
14,3,36,3128,5697,2451,2,16.189198292498485,1,5
6,8,35,1004,4695,1931,0,21.20605306299433,0,5
2,2,64,299,3196,4316,0,20.241013353364124,0,5
22,2,64,4512,5065,4861,1,17.76362540954984,2,5
20,2,64,4212,3145,2860,2,15.708031936254889,1,5
24,2,64,5023,6188,2011,1,18.26355980139509,1,5
31,2,64,5514,730,8,0,9.84550621376824,2,5
10,2,64,672,2291,1885,0,12.106316475915913,2,5
22,2,64,4736,2642,2221,1,19.017865627501305,0,5
10,1,6,6947,3600,1687,2,13.778532596017213,1,5
0,7,53,23,7978,2517,1,17.390363627178107,0,5
31,8,58,6010,521,4859,1,20.982755055253246,1,5
10,8,35,7068,2376,4257,1,3.392872937304948,2,5
1,1,6,6383,7057,244,0,11.717533873160216,1,5
1,2,64,142,3609,2046,1,20.699129117056348,2,5
5,2,64,567,76,1049,0,15.141541644531966,2,5
22,8,58,4749,6647,1174,2,23.702594121048417,1,5
28,2,60,1252,5476,3438,0,17.012423523252124,0,5
23,8,58,4974,1311,2689,2,3.4989432028762764,2,5
9,4,49,2320,4159,2414,1,8.807773926064069,0,5
29,2,64,5437,2853,2966,1,12.505706030988378,1,5
28,8,58,1574,7241,1553,2,9.2418876079464,2,5
20,0,68,4228,2983,4761,1,18.58520529347767,1,5
28,2,64,1332,1108,1605,1,21.093948947282342,2,5
22,6,26,4677,6348,3193,0,16.50683166637235,1,5
9,2,64,2306,1232,1340,0,6.13581371001858,1,5
9,4,51,2019,3905,2406,0,8.000137514050994,2,5
27,8,58,5491,4058,4507,2,24.23079195128374,0,5
0,2,60,20,4940,4126,1,23.080163146474867,0,5
31,2,64,5602,5606,2973,0,18.848365561985165,9,5
23,4,52,4890,1300,201,0,12.798805039058662,1,5
10,2,64,7110,6517,1752,0,3.6114061126444224,2,5
8,2,64,6257,7222,2989,1,16.018771512338304,0,5
10,4,51,7002,5324,1402,1,12.90644704607332,2,5
22,1,6,4839,6922,3204,0,12.991548686455973,0,5
31,8,58,5966,1771,4151,2,10.999178587130864,9,5
29,8,70,5347,3248,1761,2,6.037278485435562,2,5
15,4,42,3670,7915,1300,0,19.09905430754505,2,5
11,2,64,1115,5136,1974,0,10.107678170484794,0,5
22,8,33,4649,6652,2549,2,14.847587595878014,0,5
9,7,31,2374,215,1468,0,19.55020403997057,1,5
15,7,53,3435,4951,435,0,8.91083684245616,1,5
31,8,58,5732,6564,735,0,11.233156825740526,15,5
2,8,58,248,4291,5120,2,17.88384938094785,2,5
20,2,64,4295,3150,2783,2,14.986095347482134,2,5
20,2,60,4208,7533,1423,1,18.909375477345836,2,5
9,7,27,2437,184,1562,0,9.425204077636195,2,5
31,8,58,5715,5071,472,2,14.841764239936072,3,5
22,2,64,4696,2622,4158,1,8.123918529355842,1,5
9,2,64,2462,7253,355,0,15.479477436213092,0,5
9,7,44,1997,7415,150,0,21.024244112141297,1,5
28,4,40,1544,7016,203,0,9.787093884532975,2,5
9,8,58,2472,6044,1562,2,15.539912544101824,2,5
5,8,33,465,6633,2920,2,7.863068792664688,1,5
8,2,64,1969,3878,3896,0,9.90425621429611,0,5
8,8,35,6368,7707,2213,0,14.464806334482704,2,5
15,2,64,4016,1140,4372,1,21.281981687597987,2,5
1,7,53,199,206,859,1,17.879514493533193,2,5
22,4,42,4655,7880,3704,0,19.66913506312385,0,5
8,6,26,6266,4578,3622,1,16.337800314962372,1,5
9,1,12,2276,6988,2378,0,18.395729860796237,1,5
8,8,35,6355,4086,2235,0,3.343144589987971,0,5
31,8,58,6027,6149,1151,2,13.059950274991769,14,5
15,8,58,4020,7954,142,2,10.230299425487228,2,5
31,2,64,5564,4657,8,0,13.40470725248344,9,5
31,8,55,6096,4255,1093,0,12.678596434580442,3,5
15,4,49,4054,1615,802,1,17.977430796306475,2,5
28,4,51,1462,967,1417,1,10.65173572607468,1,5
29,6,25,5398,6013,4054,0,15.449292058779466,2,5
8,6,26,6244,6873,2169,1,8.806761383824263,1,5
15,8,35,3325,7085,4404,0,18.149903595329583,0,5
15,6,25,3998,160,291,0,21.08078267505358,0,5
29,8,35,5297,846,4598,1,17.175367189269437,1,5
15,2,64,3761,6056,4377,0,5.433806685382928,1,5
31,8,58,5911,7361,379,2,8.648887866121948,3,5
8,6,26,6246,6866,4305,1,22.44513419241044,2,5
22,2,64,4659,5050,1709,1,10.59254359624585,1,5
10,4,49,7005,6745,1402,0,4.920107374515316,1,5
27,8,58,5466,6181,2815,2,23.68226747833445,1,5
11,2,64,1054,5142,4352,0,5.619706794427179,2,5
31,8,35,5853,7232,4546,1,13.336213900332728,19,5
10,8,35,6495,2370,1747,1,19.664039805735463,1,5
31,8,58,6029,6331,872,2,15.898662670113367,7,5
8,2,64,6224,2971,1411,1,16.656430594432173,2,5
22,2,64,4593,1225,1052,0,13.543024859434226,0,5
12,1,7,3036,7918,3075,0,16.719293916976408,0,5
15,4,40,3836,2871,2407,0,12.01930477136536,0,5
15,4,50,3413,6780,4366,1,4.9735595170169,2,5
11,2,64,1081,3300,4385,0,4.010744377781563,2,5
28,8,58,1822,7497,4685,2,7.345552840669138,2,5
24,8,58,5064,5904,2695,2,14.979037832996706,1,5
1,2,64,6411,7807,244,1,12.365569811763628,0,5
22,7,53,4713,1381,4988,1,14.272689272506652,2,5
8,6,26,6244,6873,2169,0,16.369681637063696,0,5
24,8,58,5069,5906,4442,2,23.060542747380342,0,5
30,0,68,398,1806,2467,0,17.105172046339455,1,5
9,2,64,2065,6184,4729,1,16.8302105416629,2,5
5,8,35,452,6741,3466,0,23.63524056968285,1,5
23,8,58,4896,1285,309,2,15.344685796391328,1,5
8,6,26,6238,4577,3489,1,14.115875299877288,2,5
29,7,53,5367,6509,381,0,8.187270922422972,1,5
15,7,47,3422,6768,781,0,4.645778633402349,1,5
31,2,60,5611,2578,3989,0,15.8807272610218,19,5
20,8,33,4292,5573,4307,2,19.464985578894662,2,5
5,4,42,468,7507,2270,0,21.3032497890545,2,5
28,4,49,1368,1049,679,0,15.36274733673998,1,5
28,2,60,1253,5471,3484,2,10.084284499908518,0,5
3,2,60,2990,5589,2233,1,15.953360056353558,2,5
29,8,58,5277,4411,644,2,16.048985145221156,1,5
20,0,67,4271,6891,1736,1,12.139919309899494,0,5
31,8,35,6021,1796,949,1,15.404323674739423,6,5
10,6,25,6596,7319,4120,0,11.392107758648418,1,5
31,2,29,6057,4605,2866,0,3.082003600544395,3,5
15,2,60,3498,2736,4637,1,9.888546590902749,0,5
15,7,46,3547,2818,3103,0,21.22684999114649,2,5
8,2,64,6288,4575,5029,1,13.957883583715263,1,5
22,4,69,4692,5309,3152,2,20.583720390381863,1,5
8,4,52,6352,6157,4511,1,15.46723455465801,2,5
0,2,64,98,4365,2517,0,10.602646337310448,0,5
31,4,42,2854,492,519,0,16.985634813357976,15,5
31,2,64,5554,3873,8,1,12.198250486619138,12,5
10,7,53,6855,5006,2247,0,16.156207805940486,1,5
10,4,50,6520,4693,594,1,21.01260383432973,0,5
10,8,35,6902,287,2276,0,12.741177256709218,0,5
10,8,35,6644,4706,2171,0,10.46786179256524,2,5
31,2,64,5540,2664,8,1,3.256568134463455,8,5
9,8,58,2140,6054,1327,2,16.841027407312815,1,5
24,2,64,5048,5912,459,1,14.848949892603288,2,5
10,8,55,7123,2027,1189,0,9.26887963666204,0,5
28,0,63,1314,1503,3860,0,8.107636049205647,2,5
31,2,64,5812,4367,4034,1,5.081351140074585,1,5
28,8,58,1816,7352,47,2,22.399925361381253,2,5
22,2,60,4838,5307,3504,1,18.855773258432723,2,5
22,2,64,4596,2624,5056,1,7.357595479964735,1,5
22,4,42,4723,5268,4083,1,11.835555290134817,2,5
31,8,34,5646,3432,1811,0,8.114675314614491,14,5
24,3,36,5124,5987,3679,2,10.236599682290338,1,5
10,2,64,6519,2683,4850,1,14.929207135883724,1,5
31,1,19,5676,3766,871,0,3.493666458021437,7,5
9,8,58,2217,6168,4382,2,2.486359677698513,2,5
12,2,64,3076,1245,664,0,21.841863112096156,0,5
9,2,60,2124,5813,2311,0,9.142483276100831,1,5
30,4,40,327,3977,4117,1,9.180162461357332,1,5
28,8,58,1565,200,104,2,16.35997308331178,0,5
15,4,50,3538,961,3902,0,12.407802767375474,2,5
28,8,33,1705,7233,4679,1,16.361552418647918,2,5
31,8,58,5661,3524,2675,2,16.06788659215373,14,5
31,8,58,5787,4358,3599,2,15.91709768111248,11,5
8,2,64,6364,5315,3452,1,18.618153869812343,2,5
9,4,49,2193,7513,951,0,14.478783987073658,0,5
24,2,64,5038,6358,4741,0,6.963490033437977,2,5
28,4,52,1315,7092,3132,1,14.860464133359626,2,5
20,2,64,4270,3144,4234,2,14.709878503706156,1,5
5,8,58,448,6635,3026,2,12.34930998022026,0,5
31,2,64,2755,2297,4368,0,12.509330020976924,5,5
10,8,35,6569,352,3159,1,1.7340861940215009,2,5
0,2,64,10,7199,4591,1,19.003712739439614,2,5
24,6,25,5044,5910,3606,1,14.752792281000229,1,5
15,8,58,4021,1942,2731,2,10.641337999943438,1,5
2,2,64,260,6709,5129,0,12.199738061631114,1,5
9,2,64,2488,1553,1485,1,18.44979914499291,1,5
15,2,64,3795,6182,1306,2,3.989296752464793,2,5
15,1,14,3804,7600,3338,0,15.2401201142259,2,5
29,2,64,5286,7643,4044,0,13.70890171618198,2,5
22,0,67,4797,1819,1692,0,8.763281209200304,1,5
15,7,47,3708,5170,1437,0,6.437488638205682,0,5
2,2,64,286,836,5090,0,15.86540586026002,2,5
10,4,69,812,3886,4996,0,11.793624892662958,0,5
22,2,64,4718,5284,3062,1,17.55542745396459,2,5
31,2,64,5584,7186,8,1,10.428750102163262,17,5
27,8,58,5448,3857,1737,2,13.853295039260091,1,5
22,2,29,4705,5283,2234,0,18.742598842551548,2,5
28,2,64,1621,1056,249,0,15.96931356402938,0,5
9,1,5,2363,4750,2316,0,13.680067834757896,1,5
5,2,64,481,2651,3170,0,14.676067202319508,2,5
12,4,49,3024,2260,550,1,12.995392332225167,1,5
31,8,58,5993,732,516,2,14.860766789616273,9,5
10,2,64,6945,7375,1181,0,22.86368259519135,2,5
1,2,64,6422,2398,1671,1,16.06736295151816,0,5
7,8,58,1036,6951,3626,2,11.321390121469404,0,5
29,8,70,5283,3289,4278,2,7.715925757494663,2,5
1,1,6,6423,3598,569,0,13.462199621427574,2,5
9,8,58,2058,6410,86,2,14.724160406555258,1,5
10,2,64,6765,7639,4935,0,17.00552884053829,1,5
31,2,29,2931,6821,3637,2,16.891322632681472,5,5
28,4,49,1367,1044,199,1,13.237984818888142,1,5
10,8,35,7070,6429,3019,1,19.469617192458703,2,5
15,2,64,3379,45,775,1,19.03036574802773,2,5
29,8,35,5307,3265,2515,0,18.178456293549207,1,5
14,8,33,3185,726,4893,2,1.003606392941687,2,5
31,6,26,5623,6882,472,0,5.544954602425802,17,5
30,8,35,373,7612,657,1,6.702791786615782,2,5
10,8,58,6554,2137,3643,2,10.90798511972633,0,5
15,2,64,3306,7974,3883,0,14.098076974143044,2,5
28,2,64,1457,7290,3307,0,14.159678037256535,0,5
10,8,58,661,4114,1350,2,16.799974926156462,2,5
29,2,64,5286,7643,4044,0,15.302451795920184,1,5
9,2,64,2268,6955,3754,1,11.18716685077656,2,5
31,2,64,5581,7109,8,0,21.38581472916473,12,5
24,7,53,5191,5901,3124,0,20.883349651989707,2,5
1,8,35,116,691,648,1,8.22531311275324,2,5
10,1,19,6747,7781,3451,0,8.648115071173812,0,5
8,2,64,6380,5580,3605,1,12.542169774207066,2,5
6,2,64,1005,4817,4798,1,12.3093929726619,2,5
24,3,36,5133,5991,4534,2,9.73223439498268,1,5
9,8,55,2569,703,832,2,9.80856504986358,0,5
28,6,25,1297,6178,3852,0,12.096525475936636,0,5
9,1,12,2460,4243,1485,1,10.55828925700246,1,5
29,2,64,5284,3478,1959,0,15.537144924951898,2,5
28,2,64,1449,1086,3562,0,20.70669445620985,1,5
10,8,35,6699,2724,4929,1,11.061208099614966,0,5
15,2,64,3734,2703,443,0,23.77358270446896,1,5
23,2,64,4957,1277,755,1,21.331747440306383,0,5
14,8,58,3209,769,1095,2,19.41102213941957,0,5
22,2,64,4666,5058,682,1,14.998536160677604,1,5
28,8,70,1731,2327,2525,2,12.2408553515619,2,5
15,2,64,3723,6267,2694,1,12.80107975250846,1,5
31,4,69,2903,7366,2808,1,21.53842775292688,12,5
12,2,64,3022,4691,4794,1,13.411273961531206,1,5
9,0,66,2220,6987,2667,1,24.695186329083683,1,5
28,2,64,1562,1059,133,0,24.84067120251219,1,5
6,2,64,946,8002,1403,0,6.168195001088076,0,5
15,2,60,3802,3637,3338,1,11.012500568795735,1,5
31,8,58,5816,7664,933,2,12.471560404476218,18,5
10,8,35,6495,2370,1747,0,19.32889416477134,2,5
22,2,64,4565,5366,1693,0,15.432846309198382,2,5
31,2,64,5530,1720,8,2,13.159841314031263,8,5
31,8,58,5996,4969,3144,2,16.99776719289674,6,5
2,2,64,215,4400,5083,0,21.412464132591943,2,5
10,4,49,6638,3372,4523,1,14.99505311738729,2,5
29,8,35,5314,4092,2083,0,17.429496273649388,2,5
28,8,58,1782,1176,1819,2,14.880455679459272,1,5
3,2,64,2979,6971,3433,0,18.183346169364267,2,5
8,2,64,6350,4038,2214,1,20.72271709509609,1,5
10,8,58,725,2089,1681,2,8.209670589229717,1,5
15,8,58,3897,1931,1583,2,13.74650060705847,2,5
10,8,35,6626,6975,1217,0,13.369708292072684,1,5
6,2,60,914,6831,2132,1,12.06463752895329,1,5
29,2,64,5332,7650,1794,1,11.069476538009448,1,5
1,2,64,6445,2863,646,1,16.582608790300334,0,5
10,2,64,6500,7577,558,0,10.538880279042653,0,5
29,6,26,5364,3247,1632,1,11.14578767252423,1,5
15,8,35,3652,3559,1478,1,7.6366188737197565,2,5
28,2,64,1636,1067,830,1,19.0911634705082,0,5
22,4,42,4762,7846,3460,0,13.110658152084442,2,5
1,8,35,6444,641,3167,1,11.077742938315714,0,5
9,8,55,2551,2521,2945,0,10.640636831145525,0,5
10,4,50,6539,3364,4111,0,4.034218933515957,2,5
2,4,51,250,4348,5079,1,21.24561643273654,2,5
14,8,33,3197,5336,1005,2,5.152406080705357,2,5
31,2,60,5828,6565,2970,2,19.5107526620246,17,5
10,6,25,6494,2896,523,0,9.020773760483246,2,5
15,2,64,3385,1138,3927,1,24.04064073100105,1,5
10,1,0,6887,6716,3649,0,9.95869473953444,2,5
22,2,64,4600,1244,4982,0,15.36538431956752,0,5
29,8,35,5329,6923,2604,0,12.751790234962524,2,5
31,2,64,5554,3873,8,2,12.946643152209736,17,5
29,4,40,5305,4412,2386,0,11.142394002233823,1,5
22,2,64,4595,2623,5056,0,12.867793618722914,1,5
23,2,64,4998,1639,2332,0,11.585051849104198,2,5
10,2,64,6748,6806,3693,0,12.535396430216505,1,5
31,8,58,5866,3357,3033,2,5.6058776300655975,7,5
15,2,64,3631,45,3920,1,10.757884962209424,2,5
